"delta_cost","delta_qaly"
876.493266929134,-0.00176965404991727
614.757514173228,0.00608895859270157
1440.70846456693,-0.00860752262230055
76.384294488189,0.0116969608778369
1046.99453543307,0.000798105062329219
1226.90542047244,-0.01227144604871
969.252379527559,0.0114706139145338
662.037889763779,-0.00971984456768366
1569.88448267716,0.00975163166205867
833.307532283464,0.0239324591612907
1397.81895433071,-0.00214642112241104
1483.89698661417,0.0100138078222768
1347.71710393701,0.00677654718211558
1703.34936535433,-0.0053481328181
1106.37298818898,0.0060396772785332
746.213848818898,0.00659715328191779
942.513181889764,0.00465285884438982
1592.52236771653,-0.00884883075447192
1365.77243779528,0.0100702247947959
881.974386614173,-8.4291311635426e-06
1483.56239527559,0.00814825354222919
1537.5641015748,0.00479647744237309
763.893107874016,-0.000411539933278374
1198.06055590551,0.00434595008272837
1043.28816377953,-0.000487951839695591
1491.38938503937,-0.00721111093146211
912.949025984252,0.0139355958328617
1809.66999370079,0.00757122454149083
970.676182677165,0.0203386742981563
1124.53501574803,-0.00426081801376471
1057.25114330709,-0.00315999719747558
312.715137007874,-0.000472376271241248
1342.19456535433,0.0145370930276426
848.174011023622,-0.00613108269063903
894.297407874016,0.00863950373759748
1435.53835590551,0.00871361972977196
1109.4868503937,0.00152440082566681
628.214013385827,0.00143262892959736
1551.74602519685,-0.00416369976340226
1097.5346488189,0.0109011948455108
1792.67974330709,0.00313382593089621
1211.59287244094,-0.0050740567080039
1468.27571889764,-0.0215258775404614
619.775249606299,0.0201383369173309
798.437111811024,0.00261596253240419
695.907122834646,0.00503239610449105
879.27082992126,0.00469932685519034
2118.60410236221,-0.0108081510345088
1078.42907952756,-0.0153125946525678
2420.89193543307,-0.00835753744334321
954.146541732283,0.0130903868022657
615.369118897638,0.0196739047249484
1498.29121496063,0.00544264256495659
1907.58022755906,0.00651353026456908
1101.11588346457,0.00602102971214841
357.022723622047,0.00124647663395258
1678.19534488189,-0.00803269252534398
1090.16097480315,0.0151154478380141
1639.19390787402,-0.000630902143392245
1124.13732283465,0.00400741591079348
1530.73731023622,0.00279215508739025
1093.1875023622,0.00321161754164713
359.090640944882,0.00195285291597276
619.959261417323,0.0211699138223738
2102.39794488189,-0.0224167246034697
1427.76971496063,-0.00278316545134116
947.125919685039,0.00439621228044647
1454.58993307087,0.0154050132850437
1254.53315354331,-0.00534437096800271
1041.8364,-0.0011542089066382
1204.76563385827,-0.00271224002543831
1053.2761023622,0.0124526076950853
1309.98824566929,-0.000524988277902635
1037.39333700787,0.00957761645297417
1308.42519133858,0.0188244595708904
1687.12358740157,0.0124514220116736
204.01859527559,0.00815231720264946
1019.90528267717,-0.00350881447827235
1299.61027874016,0.00535725180143037
981.464144094488,-0.000454569462184792
656.278877952756,-0.0022723407007389
1234.59091889764,-0.00471020280575811
1175.27085669291,0.0192490743585183
823.017687401575,-0.000711593289031892
1377.23951496063,0.00390692385217761
647.916759842519,0.015944197427067
2311.12849370079,-0.000549736724387892
1196.66546141732,0.0150255083617628
948.867736220472,0.0118735845904272
1070.48898976378,-0.0116945140584327
1132.08188425197,0.000212625372547126
1985.10251732283,0.003025529919643
949.032553543307,0.0084689916840477
1296.74802362205,0.0120462632109385
763.66861968504,0.00418606606412392
1316.9351488189,0.00125699687949685
1539.80249606299,0.00829552620090866
1012.49840787402,0.0129276894802934
1569.24359448819,-0.0134967420653527
1063.78229527559,0.0166448393129504
1332.19551496063,-0.00333926175039208
1028.37881338583,0.00865898128237051
1246.55203149606,-0.00265887349296944
2158.46001732283,-0.00309466604148814
1681.70566141732,0.00164156790462792
1614.20654409449,-0.00312918020771018
1623.50262204724,0.0158386608244811
1553.8197976378,0.00611562569052586
992.002885826772,0.0214491853816014
1995.31153228346,-0.00514230895676028
1317.61731181102,0.00889293817738902
1959.12996456693,-0.0237637579696788
1628.56431811024,-0.0120792683255455
1152.10559685039,0.0173466668822455
773.194746456693,0.0155847305534447
1859.02718188976,-0.0142845532398799
1237.53600629921,0.018997580127946
1339.22646299213,-0.00214580672282494
475.392044094488,-0.000656706926007972
808.431261417323,0.017482039591047
1080.92144488189,0.0156716088107056
1230.78979606299,0.00460666030709199
1344.6133023622,-0.00190647113669314
715.233207086614,0.00776675451502853
1014.57819291339,-0.00931048198030687
1254.72262047244,-0.000763828032789543
1547.41095275591,0.0140620004634944
1067.34446614173,-0.00483548642661967
809.529344094488,-0.00228994270993332
1686.18916771654,-0.00462091006591323
433.272930708662,0.00563043325949759
1001.7388984252,0.0114092062927452
1040.46705826772,-0.000563878693808043
2130.15707795276,-0.000487391334810044
711.888138582677,0.00582434639201927
832.042530708661,-0.00212582256786691
704.69902992126,0.0111275094719936
1556.33694094488,-0.0195451502853724
863.317873228346,0.0233780659347766
745.530312598425,0.0156660792144308
563.688217322835,0.000827434558359874
879.886132283465,0.0262394325965928
835.777784251968,0.0170747896759312
1937.9105,0.00864278053538996
1333.83779448819,-0.00553551391291694
1432.42161811024,0.0196430446194226
1547.3704,0.00207309199286435
1032.34023622047,-0.00443240796132517
1188.26108188976,0.000841436401558635
1157.9457992126,0.0036252378103661
494.407222834645,0.00999227149994342
1760.16034015748,0.0107468835389416
1947.53263149606,-0.0107265005631996
1083.2614984252,0.0115149045794327
1790.50636456693,0.00657112214155982
1497.34037795276,0.0168682436256043
1256.03163070866,0.0102480018539777
1176.77262204724,0.0102739252049346
1569.2448015748,0.00444623734148221
543.89827007874,0.00546766048494451
472.417733858268,-0.00709059160212777
1872.8639496063,0.000645777080739651
1095.78453858268,0.00428953311020927
637.833297637795,0.0245466431685772
1424.60503937008,0.010232695759026
1201.85992598425,0.00604638177927964
1809.04686062992,-0.00187359536936733
365.54851023622,0.025072148835605
1015.10273937008,0.0145081192366354
1404.00645354331,-0.00103932696297973
1753.48553149606,0.00792282278883517
1729.69948661417,0.0102547171336643
1325.20966141732,0.00230796509779192
610.783603937008,0.00156676206028661
330.300983464567,0.00345757139700453
805.715332283465,0.00397065972502923
1297.96087401575,0.0134285437112969
1475.99092204724,0.00409718292400309
1193.24274566929,0.0117767465925076
1732.96403464567,0.00829720771556533
1836.04895669291,-0.000902822465466968
1651.4620007874,-0.00860614291796688
1633.50408110236,0.0079292039213784
1071.38713228346,0.0246066710860321
258.350992125984,0.00260631538100858
662.792132283465,0.0129821554646532
1553.61886929134,0.00553971769955859
1653.25169370079,0.000732493653899019
